"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1322772199669858306","x1468013909835616259",2021-12-07 00:26:05,"Vanessa76_1","@woodman4tb @Glassman1148 @1Quetzalcoatl1 @Annie20554592 @dogsdontliket @MikeBetts43 @SuspendThis73 @chrisg409ubc @Klee34036780 @ThereseOSulliv2 @poopantsbiden @Nguyen_anime3 @BeckLuvsBunnies @Sarah20hays @IMFletcherLives @izmks16 @najjar_richard @MTStringer1 @tallnblonde1 @DesnoyerRobert @ghost321 @EricSpahn3 @TJ2020landslide @EricSpahn2 @Gangstakittyboo @waywardmegan15 @4_joc1 @Godslightangel7 @Anti_MagatCult @LindaRosenbaum2 @Saorsa1776 @jaginator @lostandlovinit @Montgom53424622 @MissElizabethA @kempmat27 @theProgEqualist @GhoulishMacabre @MattLevine123 @PhunkJunkeyUSA @4JOC1 @jyurgealitis @TwatterisPravda @AnglerLouisiana @sammk1964 @tabbybr63521322 @janos712 @dnwltrs_walters @CAParalegalServ @toooomanytweets Lol. You are a damn fool. The whole world mobilized the greatest push for a vaccine in history, not just the Trump administration. Any other president would have done the same thing. Also it's Trump that needs help wiping his ass. https://t.co/IsOt4TLGax","Twitter for Android",230,"x1468008541105623048","x178849882","woodman4tb",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/FF9u3xfVkAEMZ9N.jpg","https://t.co/IsOt4TLGax","https://twitter.com/Vanessa76_1/status/1468013909835616259/photo/1","photo","http://pbs.twimg.com/media/FF9u3xfVkAEMZ9N.jpg","https://t.co/IsOt4TLGax","https://twitter.com/Vanessa76_1/status/1468013909835616259/photo/1",,"x178849882 x759118790386864128 x778699196077531136 x1349947381794615297 x1311622693574377472 x921510601 x1450574304886804482 x868142220 x4100661015 x4029747432 x1279160152483135491 x1400455648903503877 x231672203 x1462963906997993473 x1453472208341200898 x3641337614 x1282139108555489281 x1319011819420323847 x93033182 x1402034027163492355 x29475360 x1332889876115677195 x1285276214312210437 x1310713421827112960 x1349201788663169024 x2443801098 x1460646607804895233 x1437440370938425350 x1336791905112182784 x3308149338 x716277987428044801 x10332642 x20739982 x1401717593443024900 x62429320 x1098688812836765697 x1288734220651835396 x889098292352569344 x43721873 x1459287147383566337 x1326217011630891009 x3241925747 x1430239506020503552 x1412958105189507075 x1061685425163657217 x1381783784715083777 x1358463447390896131 x743200687467692032 x1591850192 x498600203","woodman4tb Glassman1148 1Quetzalcoatl1 Annie20554592 dogsdontliket MikeBetts43 SuspendThis73 chrisg409ubc Klee34036780 ThereseOSulliv2 poopantsbiden Nguyen_anime3 BeckLuvsBunnies Sarah20hays IMFletcherLives izmks16 najjar_richard MTStringer1 tallnblonde1 DesnoyerRobert ghost321 EricSpahn3 TJ2020landslide EricSpahn2 Gangstakittyboo waywardmegan15 4_joc1 Godslightangel7 Anti_MagatCult LindaRosenbaum2 Saorsa1776 jaginator lostandlovinit Montgom53424622 MissElizabethA kempmat27 theProgEqualist GhoulishMacabre MattLevine123 PhunkJunkeyUSA 4JOC1 jyurgealitis TwatterisPravda AnglerLouisiana sammk1964 tabbybr63521322 janos712 dnwltrs_walters CAParalegalServ toooomanytweets","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Vanessa76_1/status/1468013909835616259","Nessa <U+0001F339>","","",,FALSE,1162,3118,5,39659,44242,2020-11-01 05:27:32,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1421613954359435270/NEqmZWZD_normal.jpg"
"x1108293150","x1468014524896890884",2021-12-07 00:28:31,"bahog4good","@njvo_ @PedroG18885948 @DianeDi18 You’d think that anti-vaxxers would want to only give them one round of vaccine sales if they were really concerned about their wealth. Instead the anti-vaxxers are making sure that Moderna continues to thrive with round after round after round after round of vaccines.","Twitter for iPhone",269,"x1467888229416382477","x274805727","njvo_",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x274805727 x1372931358054551558 x1372930150132641794","njvo_ PedroG18885948 DianeDi18","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bahog4good/status/1468014524896890884","Freedom Voice - Vaccinated","As Requested","Fighting for freedom. One with God. Free with Christ. Strong for the weak. A voice for those that can't speak. We are ready, relevant, and effective.","https://t.co/8dzTh0cWY7",FALSE,3583,4089,5,18293,5598,2013-01-21 07:09:39,FALSE,"https://t.co/8dzTh0cWY7","http://www.sealswcc.com/",,"https://pbs.twimg.com/profile_banners/1108293150/1621726109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1396245711914782726/5ZmREmLj_normal.jpg"
"x24464074","x1468014405782847497",2021-12-07 00:28:03,"baalhisses","A few months back I saw anti-vaccine people mocking a 10 year old girl who died of covid because she was “fat” and that really helped burn off the last remnants of sympathy I might have had otherwise https://t.co/tZfMzmeuaA","Twitter for iPhone",199,,,,TRUE,FALSE,9,2,,,,,"twitter.com/debdrens/statu…","https://t.co/tZfMzmeuaA","https://twitter.com/debdrens/status/1468010768494997506",,,,,,,,,,,"en","x1468010768494997506","anti-vaccine freaks are people too. they don’t deserve to die even if they are willfully ignorant [reads an antivaxer’s timeline for three seconds] cocksucker you’re going to drown in your own fluids and I love it",2021-12-07 00:13:36,"Twitter for iPhone",358,24,"x1245808133840211972","debdrens","your friend",9351,1077,9474,"","poster",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/baalhisses/status/1468014405782847497","giving you the worst that i’ve got","","you bitter? bit him, too",,FALSE,753,1529,15,40405,126481,2009-03-15 01:19:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/24464074/1638823901","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1028115293476974593/4W0xIRq1_normal.jpg"
"x1167279149792104448","x1468014175980974081",2021-12-07 00:27:08,"WorksGrill","Paul Krugman argues the GOP is 'pro-COVID' and is trying to 'keep the pandemic going' https://t.co/7QMR5EH2CZ","Twitter for iPad",109,,,,FALSE,FALSE,0,0,,,,,"alternet.org/2021/12/econom…","https://t.co/7QMR5EH2CZ","https://www.alternet.org/2021/12/economist-paul-krugman-the-gops-anti-vaccine-caucus-will-endanger-public-health-and-the-economy-to-get-back-at-biden/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WorksGrill/status/1468014175980974081","The Cheesesteak Guy","Boise ","Covid Survivor, Stage 4 Cancer Survivor, #Vaccinated, Musician, Single Father, Bone Marrow Transplant Recipient #HuntsmanCancer #Resist #VoteBlueIn22 No DMs","https://t.co/UR1qttJiEa",FALSE,3660,3664,4,70867,37307,2019-08-30 03:33:51,FALSE,"https://t.co/UR1qttJiEa","https://thecheesesteakguy.com",,"https://pbs.twimg.com/profile_banners/1167279149792104448/1637974504",,"http://pbs.twimg.com/profile_images/1465915437053448196/9pwv7Uwx_normal.jpg"
"x1428432425869271046","x1468014087535833094",2021-12-07 00:26:47,"pix_affair","Anti Vaccine Booster - Protestors Rally Outside New York City Hall https://t.co/x3GBzd17ee via @YouTube","Twitter Web App",103,,,,FALSE,FALSE,0,0,,,,,"youtu.be/YP0pgc4kv24","https://t.co/x3GBzd17ee","https://youtu.be/YP0pgc4kv24",,,,,,,,,"x10228272","YouTube","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pix_affair/status/1468014087535833094","Pix Affair","New York, NY","Breaking News (unedited) NYC","https://t.co/Vdb7TEmLPz",FALSE,3,14,0,27,20,2021-08-19 19:03:32,FALSE,"https://t.co/Vdb7TEmLPz","http://www.pixaffair.com",,"https://pbs.twimg.com/profile_banners/1428432425869271046/1631336006",,"http://pbs.twimg.com/profile_images/1436553442592501763/rbscmy6d_normal.jpg"
"x1327357902424666112","x1468014036390318081",2021-12-07 00:26:35,"marg_mags","@BelindaJones68 @ScottMorrisonMP @ScottMorrisonMP you have had several chances to call out your fellow MP’s for inciting violence and promoting anti vaccine rhetoric.
Last chance to call out George Christensen &amp; get THIS response right.
#auspol @Barnaby_Joyce #ScottyFromPhotoOps","Twitter Web App",250,"x1467986060927909892","x60779696","BelindaJones68",FALSE,FALSE,3,0,,,"auspol ScottyFromPhotoOps",,,,,,,,,,,,,"x60779696 x34116377 x34116377 x114936799","BelindaJones68 ScottMorrisonMP ScottMorrisonMP Barnaby_Joyce","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marg_mags/status/1468014036390318081","Mags","","Born and bred in Public Health. Always defended the powerless. Research & Science remains pivotal to my beliefs.
Hills & hiking are my tribe.",,FALSE,78,57,0,9881,6570,2020-11-13 21:09:37,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1338417096640798720/d5JT-gFX_normal.jpg"
"x3626848755","x1468013894820114432",2021-12-07 00:26:01,"Sami_Historian","The amount of drugs this guy takes instead of the vaccine just proves that these anti-vaxxers are pro-Big Pharma. https://t.co/QyCaTXhZUz","Twitter for iPad",113,,,,TRUE,FALSE,1,0,,,,,"twitter.com/badcovid19take…","https://t.co/QyCaTXhZUz","https://twitter.com/badcovid19takes/status/1468013028788609029",,,,,,,,,,,"en","x1468013028788609029","how it started / how it's going https://t.co/4jRp5kEcYo",2021-12-07 00:22:35,"TweetDeck",300,33,"x1244083799274766342","BadCOVID19Takes","Bad COVID-19 Takes",127097,570,6603,"","Stunningly bad COVID-19 takes. Inspired by @BadLegalTakes. DM or @ me. FAQ: https://t.co/pfQMZ0pQG7",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sami_Historian/status/1468013894820114432","Dr. Sami Pinarbasi FRHistS #FourFights #UCU <U+0001F339>","Greater Manchester","Historian FRHistS Manchester & the British West Indies,1700-1833 (UoM 2018) https://t.co/rZEf2FzPBn #DigHums historical #GIS #dataviz VIEWS MY OWN",,FALSE,3123,4657,6,5047,31404,2015-09-12 03:06:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/3626848755/1604696471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1420860436002623497/Au4xM6HM_normal.jpg"
"x734839394985750528","x1468012957565165569",2021-12-07 00:22:18,"debunkdenialism","Another anti-vaccine conspiracy theory bits the dust. https://t.co/lZcFohRzvL","Debunking Denialism",77,,,,FALSE,FALSE,0,0,,,,,"debunkingdenialism.com/2019/05/14/nbc…","https://t.co/lZcFohRzvL","https://debunkingdenialism.com/2019/05/14/nbc-did-not-fake-image-of-baby-with-measles/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/debunkdenialism/status/1468012957565165569","Debunking Denialism","Debunking Denialism","Debunking pseudoscience and quackery with reason and evidence. Official account. Also at https://t.co/afDGuHonnX… #skeptic #vaccines #gmos #climate #coronavirus","https://t.co/mnhoOU2B1X",FALSE,4629,2524,58,37971,2274,2016-05-23 20:12:19,FALSE,"https://t.co/mnhoOU2B1X","https://debunkingdenialism.com/",,"https://pbs.twimg.com/profile_banners/734839394985750528/1506283596",,"http://pbs.twimg.com/profile_images/734839831335948288/zSjzcM7F_normal.jpg"
"x1233033184847286272","x1468012866318045184",2021-12-07 00:21:56,"DanGurneyH","@_uncomfytruths You link to Robert F Kennedys children health defense a lot. That’s been an anti vaccine site long before covid. Linking to them doesn’t really increase your bona fides.","Twitter for iPad",169,"x1467993104946905090","x1430586355919200256","_uncomfytruths",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1430586355919200256","_uncomfytruths","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DanGurneyH/status/1468012866318045184","Daniel Gurney Halleck","Bavaria","Dune & Star Trek Fan, Scientist involved in clinical research, pro-vaccine and pro medical research in animals. he / him","https://t.co/n3oi0rRDwP",FALSE,11,170,2,2090,3268,2020-02-27 14:17:18,FALSE,"https://t.co/n3oi0rRDwP","https://www.clinical-science-nerd.de/",,"https://pbs.twimg.com/profile_banners/1233033184847286272/1631861667",,"http://pbs.twimg.com/profile_images/1438757697290182657/KhxyjjLl_normal.jpg"
"x309238549","x1468012763616325636",2021-12-07 00:21:31,"JFrusci","Ron DeSantis and his cronies have a deeply perverse definition of “individual freedoms.”
https://t.co/rEEqJoSWK3 via @newrepublic","GroupTweet",129,,,,FALSE,FALSE,0,0,,,,,"on.tnr.com/3lB5iT5","https://t.co/rEEqJoSWK3","https://on.tnr.com/3lB5iT5",,,,,,,,,"x82689705","newrepublic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JFrusci/status/1468012763616325636","Dr. Joseph Frusci","New York, NY","Adj Asst Prof @CUNY. Words @MHEducation @saberscroll @siadvance. Creator of The Average Joe edu & info platform. Vet @USarmy #Twitterstorians #infosec #techgeek","https://t.co/fx5txl5NYE",FALSE,3008,3458,36,150910,20902,2011-06-01 19:24:23,FALSE,"https://t.co/fx5txl5NYE","https://theaveragejoe.org",,"https://pbs.twimg.com/profile_banners/309238549/1595564535","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1354343790060969990/Fqw5w_P0_normal.jpg"
"x309238549","x1467988843341230089",2021-12-06 22:46:28,"JFrusci","If the general population had gotten the vaccine, we’d be close to herd immunity, probably, and perhaps on a trajectory back to something like normal life. That’s what freedom really is.
https://t.co/dPoK0ciNxv via @newrepublic","GroupTweet",227,,,,FALSE,FALSE,0,0,,,,,"on.tnr.com/3ExvlSE","https://t.co/dPoK0ciNxv","https://on.tnr.com/3ExvlSE",,,,,,,,,"x82689705","newrepublic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JFrusci/status/1467988843341230089","Dr. Joseph Frusci","New York, NY","Adj Asst Prof @CUNY. Words @MHEducation @saberscroll @siadvance. Creator of The Average Joe edu & info platform. Vet @USarmy #Twitterstorians #infosec #techgeek","https://t.co/fx5txl5NYE",FALSE,3008,3458,36,150910,20902,2011-06-01 19:24:23,FALSE,"https://t.co/fx5txl5NYE","https://theaveragejoe.org",,"https://pbs.twimg.com/profile_banners/309238549/1595564535","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1354343790060969990/Fqw5w_P0_normal.jpg"
"x2167340796","x1468012022063419396",2021-12-07 00:18:35,"mnboss1","Paul Krugman argues the GOP is 'pro-COVID' and is trying to 'keep the pandemic going' #SmartNews  https://t.co/Cjodu219cB","Twitter for iPad",121,,,,FALSE,FALSE,0,0,,,"SmartNews",,"alternet.org/2021/12/econom…","https://t.co/Cjodu219cB","https://www.alternet.org/2021/12/economist-paul-krugman-the-gops-anti-vaccine-caucus-will-endanger-public-health-and-the-economy-to-get-back-at-biden/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mnboss1/status/1468012022063419396","US Navy Veteran","Florida Now, Past Chicagoland ","US Navy Veteran, Follow Me and I’ll Follow you <U+0001F1FA><U+0001F1F8> Proud Liberal, BLM, Maternal Grandparents Born in Ireland.",,FALSE,2960,4827,86,364254,1305,2013-10-31 22:25:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/2167340796/1615522861","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1362983179729199104/JNqDKbgR_normal.jpg"
"x1411503448575549443","x1468011915762884615",2021-12-07 00:18:09,"NatForTrump2024","@ActivistHat_ @Zer0Access @therealBFizzzle @VinceGottalotta @DesnoyerRobert @jbizzy6969 @Annie20554592 @Ronnie__Lacy @Kellyring @Charles15704403 @hrt6017 @ThereseOSulliv2 @trevors241 @theProgEqualist @Sumbua8 @LanyJennifer @BarrennessBlack @jimaw63 @Albatross101422 @justasimplema20 @sammk1964 @MikeTheAverage1 @Rwhite506 @Anti_MagatCult @al_ravenna @TruthisnotT @IKnowNo45915048 @Animalsdonthate @Shopdogg2 @TinyDancer1477 @srasberry1 @young_bruce @waywardmegan15 @gmartinharp @lostandlovinit @Jetson77 @_RespectedAgain @WebGuyTV @Steve32540993 @1Quetzalcoatl1 @SaltyBezerker @MarkBatin @Flattielover @Kyle40846039 @JDW714 @PaulaJo41820905 @najjar_richard @lee_whiten @CPT_Cosmosis @Jaynitess How do you  know what is in the vaccine?  The information eon’t be released for 55 years?","Twitter for iPad",89,"x1468011344532230145","x1287487612777791489","ActivistHat_",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1287487612777791489 x1165828495991291904 x863100389947736065 x2904460977 x1402034027163492355 x66573333 x1349947381794615297 x1400906611523268612 x16543080 x1251348137471627267 x3981521259 x4029747432 x1049066278584037376 x1288734220651835396 x1417924133351010306 x1157009015643267072 x3075542436 x243297589 x1250510982109069317 x1412797432803512327 x1061685425163657217 x1361710303017320455 x872221007901319170 x1336791905112182784 x755759240338411520 x2667082454 x1257449886586417153 x1355107248587108359 x729414395638386688 x149787467 x861727430 x322736707 x2443801098 x513654367 x20739982 x1116361825715507203 x1420271383422984194 x11350202 x1343950064818024449 x778699196077531136 x1384946849484791809 x191109609 x346154820 x1434252186184261633 x961798299425665024 x960189337320161281 x1282139108555489281 x1402724211630624769 x822316651 x4220258832","ActivistHat_ Zer0Access therealBFizzzle VinceGottalotta DesnoyerRobert jbizzy6969 Annie20554592 Ronnie__Lacy Kellyring Charles15704403 hrt6017 ThereseOSulliv2 trevors241 theProgEqualist Sumbua8 LanyJennifer BarrennessBlack jimaw63 Albatross101422 justasimplema20 sammk1964 MikeTheAverage1 Rwhite506 Anti_MagatCult al_ravenna TruthisnotT IKnowNo45915048 Animalsdonthate Shopdogg2 TinyDancer1477 srasberry1 young_bruce waywardmegan15 gmartinharp lostandlovinit Jetson77 _RespectedAgain WebGuyTV Steve32540993 1Quetzalcoatl1 SaltyBezerker MarkBatin Flattielover Kyle40846039 JDW714 PaulaJo41820905 najjar_richard lee_whiten CPT_Cosmosis Jaynitess","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NatForTrump2024/status/1468011915762884615","<U+0001F64F>Carpe Diem<U+0001F64F>","USA","For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life. <U+2764><U+FE0F>Trump<U+2764><U+FE0F>",,FALSE,3501,3556,2,53777,37309,2021-07-04 01:54:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1411503448575549443/1638810706",,"http://pbs.twimg.com/profile_images/1427076322430394371/fKPokiai_normal.jpg"
"x141240405","x1468011887321178114",2021-12-07 00:18:02,"Chiropractweets","Chiropractors' association 'appalled and disappointed' by anti-vaccine statements at B.C. ... - CBC https://t.co/CeBSheltBC","dlvr.it",123,,,,FALSE,FALSE,0,0,,,,,"dlvr.it/SDt2qq","https://t.co/CeBSheltBC","http://dlvr.it/SDt2qq",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Chiropractweets/status/1468011887321178114","Chiropractor Tweets","USA","Wonder what other chiropractors tweet about?  Follow and you'll see!            Also tweeting news about the industry.",,FALSE,641,88,14,16868,0,2010-05-07 14:52:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/141240405/1360033133","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3209690502/43e9b08b58449c7508524b01fe0cefb9_normal.jpeg"
"x246319307","x1468011713530187777",2021-12-07 00:17:21,"Franz_Kafka1","@brad_dickson It would also follow the “vaccine hesitant” (let’s not kid ourselves, it’s code for anti-vaxxer) don’t believe their own lives are worth much either.","Twitter for iPad",149,"x1468003670004576257","x254151878","brad_dickson",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x254151878","brad_dickson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Franz_Kafka1/status/1468011713530187777","Dennis Grady","","Citizen of the world who would have got paid better by the other side.",,FALSE,88,157,0,4599,3161,2011-02-02 15:36:35,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1327411180919517187/dBzGwlYt_normal.jpg"
"x1646242405","x1468011569996988418",2021-12-07 00:16:47,"AlastairMcA30","After literally months of Covid misinformation, anti-vaccine nonsense, and a healthy dose of antisemitism, Twitter finally suspends Dr Phillips.

Too slow. But better late than never and still faster than the Canadian Colleges (@cpso). https://t.co/nLUqdBLasX","Twitter for iPhone",235,,,,FALSE,FALSE,102,10,,,,,,,,"http://pbs.twimg.com/media/FF9svR2VIAQPifQ.jpg","https://t.co/nLUqdBLasX","https://twitter.com/AlastairMcA30/status/1468011569996988418/photo/1","photo","http://pbs.twimg.com/media/FF9svR2VIAQPifQ.jpg","https://t.co/nLUqdBLasX","https://twitter.com/AlastairMcA30/status/1468011569996988418/photo/1",,"x56470769","cpso","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlastairMcA30/status/1468011569996988418","Alastair McAlpine, MD","","Paeds infectious diseases MD. Runner. Metal music reviewer<U+0001F918>. Dislikes pseudoscience. Views <U+2260> my employer #blacklivesmatter #transisbeautiful<U+0001F3F3><U+FE0F><U+200D><U+26A7><U+FE0F> <U+0001F3F3><U+FE0F><U+200D><U+0001F308>He/Him",,FALSE,32447,1290,245,41992,138166,2013-08-04 21:52:25,TRUE,,,,"https://pbs.twimg.com/profile_banners/1646242405/1539747990","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1440169146520465414/i9F-5PiG_normal.jpg"
"x718717539350667265","x1468011274625761292",2021-12-07 00:15:36,"DrDJWilde","@foxinthemist @RichardBentall Okay. So, if someone has had five other, different vaccines, but understandbly has questions about the 'covid vaccine', are they an 'anti-vaxxer'? Oh and not clear, should it not be 'anti-covid vaxxer'?","Twitter for Android",202,"x1467927354689433608","x836610227537645569","foxinthemist",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x836610227537645569 x1686105852","foxinthemist RichardBentall","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrDJWilde/status/1468011274625761292","Dr Damian Wilde","Goodison Park <U+26BD><U+FE0F> <U+0001F499>","I'm a genuine & passionate person and love my family & friends, Everton, and working as a Clinical Psychologist providing psychotherapy, which is a privilege <U+0001F60A>","https://t.co/FzTqGK48E7",FALSE,3415,2356,22,26200,47242,2016-04-09 08:29:49,FALSE,"https://t.co/FzTqGK48E7","https://www.thecounsellorscafe.co.uk/single-post/2017/04/18/where-is-the-space",,"https://pbs.twimg.com/profile_banners/718717539350667265/1470486764",,"http://pbs.twimg.com/profile_images/752169932411076608/uXZklWCw_normal.jpg"
"x1426297567546122241","x1468010867283345408",2021-12-07 00:13:59,"SheaLadivabich","We need a constitutional amendment that prevents this type of disinformation

https://t.co/qlUeJ6U957","Twitter for Android",101,,,,FALSE,FALSE,1,2,,,,,"verywellhealth.com/history-anti-v…","https://t.co/qlUeJ6U957","https://www.verywellhealth.com/history-anti-vaccine-movement-4054321#21st-century",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SheaLadivabich/status/1468010867283345408","Shea LaRoux","","#Resister, Independent, NO DMs, #BLM #IamANTIFA #FuckTrumpCult",,FALSE,2097,2218,0,7613,18992,2021-08-13 21:40:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1426297567546122241/1628910303",,"http://pbs.twimg.com/profile_images/1426297974074847234/qjN__BpS_normal.jpg"
"x1461610899022745601","x1468010821620011008",2021-12-07 00:13:48,"Greear1445","@piersmorgan i am not an anti vaxxer but will not have any Jabs until we know more about the Vaccine.","Twitter Web App",88,"x1467789230768369665","x216299334","piersmorgan",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x216299334","piersmorgan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Greear1445/status/1468010821620011008","Greearr13365","","",,FALSE,0,25,0,64,346,2021-11-19 08:23:09,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1461610989917552641/M3y2N6Td_normal.png"
"x1245808133840211972","x1468010768494997506",2021-12-07 00:13:36,"debdrens","anti-vaccine freaks are people too. they don’t deserve to die even if they are willfully ignorant [reads an antivaxer’s timeline for three seconds] cocksucker you’re going to drown in your own fluids and I love it","Twitter for iPhone",213,,,,FALSE,FALSE,358,24,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/debdrens/status/1468010768494997506","your friend","","poster",,FALSE,9351,1077,27,9474,19643,2020-04-02 20:20:16,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1245869449623867392/-ocMjDCn_normal.jpg"
